Date,Open,High,Low,Close,Adj Close,Volume
05-08-2013,126.510002,126.639999,125.339996,125.699997,125.699997,4003900
06-08-2013,124.330002,124.550003,123.550003,123.970001,123.970001,6016200
07-08-2013,124,124.599998,123.849998,124.150002,124.150002,5304700
08-08-2013,124.779999,126.989998,124.769997,126.860001,126.860001,8653600
09-08-2013,126.510002,127.269997,126.300003,126.860001,126.860001,6192000
12-08-2013,129.570007,129.710007,128.880005,129.130005,129.130005,7414300
13-08-2013,128.490005,128.649994,127.379997,127.739998,127.739998,7336100
14-08-2013,127.660004,129.070007,127.57,129,129,8713200
16-08-2013,132.559998,133.270004,131.389999,132.580002,132.580002,14447100
19-08-2013,132.330002,132.5,131.589996,132.009995,132.009995,8118400
20-08-2013,132.029999,133.130005,132.020004,132.449997,132.449997,7809100
21-08-2013,131.740005,133.229996,131.509995,132.070007,132.070007,10720200
22-08-2013,132.559998,133.460007,132.270004,132.809998,132.809998,5741800
23-08-2013,132.580002,135.240005,132.5,134.899994,134.899994,11623400
26-08-2013,134.880005,135.600006,134.149994,135.449997,135.449997,7692100
27-08-2013,136.940002,137.550003,136.520004,136.75,136.75,11283300
28-08-2013,137.210007,137.460007,136.660004,136.710007,136.710007,13650400
29-08-2013,136.119995,136.550003,135.419998,135.869995,135.869995,7939400
30-08-2013,134.649994,135.710007,134.440002,134.619995,134.619995,7680000
03-09-2013,135.460007,136.789993,135.029999,136.419998,136.419998,8100700
04-09-2013,134.610001,134.839996,133.720001,134.660004,134.660004,7785400
05-09-2013,134.130005,134.350006,131.800003,132.199997,132.199997,11118600
06-09-2013,133.419998,134.399994,133.330002,134.149994,134.149994,8448700
09-09-2013,134.130005,134.320007,133.669998,133.910004,133.910004,5090500
10-09-2013,131.820007,132,131.110001,131.740005,131.740005,8433100
11-09-2013,131.580002,131.809998,131.259995,131.699997,131.699997,5046600
12-09-2013,128.619995,128.779999,127.610001,127.669998,127.669998,12944000
13-09-2013,127.160004,127.959999,126.209999,127.82,127.82,12060400
16-09-2013,127.480003,128.020004,126.330002,126.449997,126.449997,9829100
17-09-2013,126.809998,126.989998,126.110001,126.5,126.5,8135500
18-09-2013,125.32,132.160004,125.150002,132.009995,132.009995,24780000
19-09-2013,132,132.779999,131.220001,131.75,131.75,14353900
20-09-2013,130.600006,130.910004,127.900002,127.959999,127.959999,19558200
23-09-2013,127.519997,128.440002,127.330002,127.550003,127.550003,7421800
24-09-2013,126.400002,128.210007,126.339996,127.660004,127.660004,7349700
25-09-2013,127.57,129.210007,127.519997,128.789993,128.789993,7519100
26-09-2013,128.610001,128.990005,127.32,127.790001,127.790001,9491300
27-09-2013,128.860001,129.580002,128.839996,128.970001,128.970001,7430200
30-09-2013,127.949997,129.139999,127.699997,128.179993,128.179993,8979000
01-10-2013,125.25,125.260002,123.809998,124.589996,124.589996,16721100
03-10-2013,126.769997,127.690002,126.220001,127.18,127.18,11632900
04-10-2013,127.050003,127.150002,126,126.529999,126.529999,6923700
07-10-2013,127.25,128.330002,127.120003,127.639999,127.639999,6732800
08-10-2013,127.790001,128.449997,127.209999,127.400002,127.400002,6999700
09-10-2013,126.209999,126.889999,124.970001,126.110001,126.110001,10705100
10-10-2013,125.339996,125.830002,124.099998,124.269997,124.269997,10523600
11-10-2013,122.370003,122.809998,121.849998,122.599998,122.599998,15972600
14-10-2013,123.900002,124.239998,122.809998,122.830002,122.830002,6118200
15-10-2013,122.279999,124.360001,122.220001,123.730003,123.730003,8384200
16-10-2013,123.519997,123.889999,122.510002,123.540001,123.540001,8523400
17-10-2013,127.010002,127.860001,126.809998,127.419998,127.419998,11785100
18-10-2013,126.870003,127.330002,126.599998,126.849998,126.849998,5350500
21-10-2013,127.129997,127.339996,126.790001,126.980003,126.980003,3395200
22-10-2013,128.25,129.809998,128.220001,129.339996,129.339996,8849000
23-10-2013,128.550003,129.089996,128.350006,128.690002,128.690002,5092200
24-10-2013,129.410004,130.529999,129.410004,129.899994,129.899994,10221400
25-10-2013,129.529999,130.919998,129.460007,130.460007,130.460007,8767900
28-10-2013,130.410004,131.440002,130.100006,130.559998,130.559998,6807800
29-10-2013,130.160004,130.589996,129.570007,129.770004,129.770004,5328500
30-10-2013,130.830002,131.220001,128.809998,129.600006,129.600006,8896000
01-11-2013,126.860001,127.169998,126.050003,126.949997,126.949997,9566200
04-11-2013,127.18,127.519997,126.739998,126.809998,126.809998,3819300
05-11-2013,126.709999,126.860001,126,126.559998,126.559998,4941200
06-11-2013,127.110001,127.360001,126.919998,127.199997,127.199997,3544900
07-11-2013,126.139999,126.849998,125.860001,126.160004,126.160004,7700100
08-11-2013,124.459999,124.459999,123.620003,124.279999,124.279999,8427300
11-11-2013,123.919998,123.970001,123.660004,123.870003,123.870003,3277700
12-11-2013,123.510002,123.870003,121.730003,122.449997,122.449997,7705600
13-11-2013,122.970001,123.239998,122.389999,122.849998,122.849998,5967000
14-11-2013,123.919998,124.910004,123.879997,124.269997,124.269997,7669700
15-11-2013,124.160004,124.519997,124.07,124.32,124.32,4660700
18-11-2013,123.699997,123.959999,122.550003,122.900002,122.900002,6241300
19-11-2013,122.970001,123.400002,122.830002,122.949997,122.949997,3666500
20-11-2013,121.669998,122.440002,119.760002,120.120003,120.120003,14281000
21-11-2013,119.809998,120.349998,119.309998,119.940002,119.940002,7557500
22-11-2013,120.239998,120.400002,119.82,119.919998,119.919998,6774400
25-11-2013,119.18,121,119.129997,120.459999,120.459999,7266300
26-11-2013,119.839996,120.400002,119.589996,119.82,119.82,9053300
27-11-2013,120.489998,120.690002,119.25,119.459999,119.459999,6144600
29-11-2013,120.669998,121.050003,120.620003,120.699997,120.699997,2364700
02-12-2013,119.199997,119.290001,117.5,117.580002,117.580002,10297100
03-12-2013,117.580002,118.309998,117.230003,117.959999,117.959999,7004800
04-12-2013,118.330002,120.760002,118.160004,119.959999,119.959999,9110700
05-12-2013,118.199997,119.239998,117.410004,118.300003,118.300003,10254700
06-12-2013,118.860001,119.260002,118.010002,118.550003,118.550003,7909500
09-12-2013,118.989998,119.919998,118.949997,119.720001,119.720001,5510400
10-12-2013,122.139999,122.32,121.470001,121.82,121.82,9155600
11-12-2013,121.489998,121.809998,120.760002,120.860001,120.860001,9934900
12-12-2013,118.610001,118.82,118.029999,118.290001,118.290001,8810800
13-12-2013,118.889999,119.489998,118.760002,119.379997,119.379997,6482100
02-01-2014,117.93,118.730003,117.75,118,118,7551000
03-01-2014,118.639999,119.620003,118.589996,119.290001,119.290001,5874400
06-01-2014,119.760002,120.389999,117.110001,119.5,119.5,10106500
07-01-2014,118.459999,118.919998,118.129997,118.82,118.82,6433700
08-01-2014,117.989998,118.519997,117.5,118.120003,118.120003,7428500
09-01-2014,118.110001,118.690002,117.989998,118.459999,118.459999,3972800
10-01-2014,119.720001,120.43,119.580002,120.260002,120.260002,7993200
13-01-2014,120.269997,121.040001,120.199997,121.019997,121.019997,5872700
14-01-2014,120.540001,121.059998,119.720001,119.889999,119.889999,7505400
15-01-2014,119.190002,119.809998,119.110001,119.660004,119.660004,5474300
16-01-2014,119.839996,119.959999,119.57,119.790001,119.790001,3949500
17-01-2014,120.349998,121.019997,120.199997,120.93,120.93,7923400
21-01-2014,119.230003,119.970001,119.230003,119.699997,119.699997,6763500
22-01-2014,119.650002,119.769997,119.169998,119.190002,119.190002,4891800
23-01-2014,120.970001,122.019997,120.970001,121.790001,121.790001,11028200
24-01-2014,122.059998,122.5,121.550003,122.290001,122.290001,8515700
27-01-2014,121.650002,122.059998,120.720001,120.959999,120.959999,7528600
28-01-2014,121.32,121.400002,120.410004,120.949997,120.949997,5149500
29-01-2014,122.190002,122.510002,121.129997,122.470001,122.470001,12257500
30-01-2014,119.669998,120.220001,119.599998,119.769997,119.769997,8746500
03-02-2014,120.470001,122.110001,120.32,121.32,121.32,9267300
04-02-2014,120.410004,121.089996,120.389999,120.989998,120.989998,7027400
05-02-2014,121.760002,121.879997,120.730003,121.290001,121.290001,6800000
06-02-2014,121.379997,121.510002,120.779999,121.239998,121.239998,4745800
07-02-2014,121.239998,122.239998,121.230003,122.169998,122.169998,6674700
10-02-2014,122.800003,123.160004,122.720001,122.919998,122.919998,7931200
11-02-2014,123.379997,124.75,123.360001,124.360001,124.360001,11546000
12-02-2014,124.400002,124.980003,124.129997,124.43,124.43,6651900
13-02-2014,124.699997,125.599998,124.660004,125.489998,125.489998,9167900
14-02-2014,126.989998,127.379997,126.75,127.150002,127.150002,11147900
18-02-2014,127.419998,127.75,127.089996,127.400002,127.400002,7685800
19-02-2014,127.260002,127.449997,126.160004,126.269997,126.269997,9384100
20-02-2014,126.75,127.75,126.400002,127.599998,127.599998,10572900
21-02-2014,127.57,128.070007,127.150002,127.580002,127.580002,7298200
24-02-2014,128.509995,129.070007,128.339996,128.990005,128.990005,12114200
25-02-2014,128.619995,129.529999,128.570007,129.210007,129.210007,5786000
26-02-2014,128.490005,128.759995,127.419998,128.110001,128.110001,7052900
27-02-2014,128.399994,128.800003,127.889999,128.199997,128.199997,5066500
03-03-2014,130,130.589996,129.809998,130.289993,130.289993,11741100
04-03-2014,128.539993,129.240005,128.320007,128.679993,128.679993,6341700
05-03-2014,128.710007,129.339996,128.580002,128.889999,128.889999,4878500
06-03-2014,129.710007,130.470001,129.470001,130.169998,130.169998,5408900
07-03-2014,128.25,129.229996,128.210007,129.089996,129.089996,7575000
10-03-2014,128.880005,129.610001,128.779999,129.130005,129.130005,4169900
11-03-2014,130.009995,130.149994,128.929993,129.860001,129.860001,7289800
12-03-2014,131.559998,132.119995,131.389999,131.759995,131.759995,11094200
13-03-2014,131.690002,132.539993,131.559998,132.210007,132.210007,8007700
14-03-2014,133.679993,133.690002,132.350006,133.100006,133.100006,11939600
17-03-2014,132.729996,133.220001,131.220001,131.639999,131.639999,14626800
18-03-2014,130.389999,131.270004,130.330002,130.619995,130.619995,6424400
19-03-2014,129.550003,129.679993,127.940002,128.089996,128.089996,12932900
20-03-2014,127.779999,128.410004,127.580002,127.860001,127.860001,7690800
21-03-2014,129.039993,129.089996,128.410004,128.470001,128.470001,7237300
24-03-2014,126.870003,127.139999,126.029999,126.18,126.18,13076500
25-03-2014,126.440002,126.82,126.239998,126.410004,126.410004,6566900
26-03-2014,126.269997,126.379997,125.129997,125.410004,125.410004,8575400
27-03-2014,125.059998,125.290001,124.209999,124.589996,124.589996,7312300
28-03-2014,124.230003,124.959999,123.879997,124.559998,124.559998,7253700
31-03-2014,124.519997,124.790001,123.57,123.610001,123.610001,12379200
01-04-2014,123.709999,123.849998,123.110001,123.389999,123.389999,5992000
02-04-2014,124.410004,124.75,124.190002,124.32,124.32,4907800
03-04-2014,123.75,124.260002,123.589996,123.919998,123.919998,3658800
04-04-2014,125.199997,125.959999,124.860001,125.57,125.57,7278400
07-04-2014,125.07,125.470001,124.839996,124.910004,124.910004,3967200
08-04-2014,126.339996,126.339996,125.900002,126.089996,126.089996,6939100
09-04-2014,125.459999,126.720001,125.330002,126.32,126.32,5305600
10-04-2014,126.949997,127.370003,126.82,127.010002,127.010002,5003200
11-04-2014,127.040001,127.309998,126.730003,126.93,126.93,4697200
14-04-2014,127.800003,128.25,127.620003,127.849998,127.849998,6677400
15-04-2014,124.790001,125.699997,124.599998,125.489998,125.489998,9967600
16-04-2014,125.370003,125.57,125.029999,125.540001,125.540001,4071300
17-04-2014,125.379997,125.529999,124.57,124.75,124.75,5901900
21-04-2014,124.07,124.330002,123.760002,124.239998,124.239998,6579200
22-04-2014,124.150002,124.160004,122.919998,123.779999,123.779999,6898100
23-04-2014,123.699997,123.940002,123.379997,123.760002,123.760002,3736600
25-04-2014,125.169998,125.709999,125.07,125.43,125.43,7023700
28-04-2014,125.300003,125.339996,124.449997,124.879997,124.879997,4897900
29-04-2014,124.949997,125.379997,124.650002,124.860001,124.860001,5241600
01-05-2014,123.169998,123.830002,123.059998,123.800003,123.800003,6687300
02-05-2014,123.690002,125.669998,123.330002,125.059998,125.059998,9912900
05-05-2014,126.470001,126.629997,126,126.220001,126.220001,5196500
06-05-2014,126.019997,126.110001,125.629997,125.980003,125.980003,3488000
07-05-2014,125.519997,125.57,123.919998,124.169998,124.169998,8469900
08-05-2014,124.190002,124.470001,123.889999,124.169998,124.169998,3695500
09-05-2014,124.389999,124.470001,123.82,124.099998,124.099998,3120000
12-05-2014,125.400002,125.419998,124.690002,124.940002,124.940002,4025500
13-05-2014,124.790001,125.099998,124.5,124.599998,124.599998,2643500
14-05-2014,125.800003,125.959999,125.440002,125.809998,125.809998,4015900
15-05-2014,124.769997,125.510002,124.540001,124.769997,124.769997,5861100
16-05-2014,124.349998,124.769997,124.290001,124.5,124.5,4052100
19-05-2014,125.279999,125.470001,124.480003,124.580002,124.580002,3902600
20-05-2014,124.120003,124.910004,124.089996,124.690002,124.690002,3770800
21-05-2014,124.25,124.550003,123.529999,124.389999,124.389999,6846500
22-05-2014,125.139999,125.239998,124.540001,124.669998,124.669998,3458800
23-05-2014,124.599998,124.660004,124.190002,124.510002,124.510002,2205900
27-05-2014,122.980003,123.07,121.75,121.849998,121.849998,10895800
28-05-2014,121.470001,121.699997,120.919998,121.199997,121.199997,6736800
29-05-2014,120.779999,121.459999,120.769997,120.940002,120.940002,5551900
30-05-2014,120.760002,120.809998,119.620003,120.43,120.43,8749600
02-06-2014,119.93,120.459999,119.610001,119.699997,119.699997,5916100
03-06-2014,119.730003,120.089996,119.419998,120.010002,120.010002,5008300
04-06-2014,120.099998,120.160004,119.68,119.760002,119.760002,3859500
05-06-2014,120.550003,120.879997,120.43,120.660004,120.660004,4180400
06-06-2014,120.68,120.769997,119.940002,120.610001,120.610001,4807700
09-06-2014,120.790001,120.849998,120.57,120.650002,120.650002,2788000
10-06-2014,121.290001,121.470001,121.209999,121.389999,121.389999,3556600
11-06-2014,121.510002,121.610001,121.18,121.410004,121.410004,3572300
12-06-2014,121.919998,122.75,121.830002,122.639999,122.639999,7388500
13-06-2014,122.57,123.040001,122.510002,122.959999,122.959999,4026600
16-06-2014,122.879997,123.010002,122.300003,122.419998,122.419998,5832800
17-06-2014,121.849998,122.5,121.82,122.279999,122.279999,4032800
18-06-2014,122.220001,122.800003,122.089996,122.669998,122.669998,4601700
19-06-2014,124.330002,127.230003,124.32,126.940002,126.940002,24374800
20-06-2014,126.32,127.07,126.209999,126.5,126.5,9954700
23-06-2014,126.650002,126.940002,126.370003,126.849998,126.849998,5142800
24-06-2014,127.220001,127.32,126.730003,126.980003,126.980003,6350200
25-06-2014,126.779999,127.550003,126.660004,126.989998,126.989998,6692300
26-06-2014,126.529999,126.919998,126.199997,126.730003,126.730003,5529800
27-06-2014,126.879997,127.169998,126.650002,126.660004,126.660004,4200300
30-06-2014,126.529999,128.039993,126.370003,128.039993,128.039993,18123400
01-07-2014,127.989998,128.119995,127.489998,127.699997,127.699997,8145900
02-07-2014,127.760002,128.240005,127.639999,127.699997,127.699997,5738900
03-07-2014,126.790001,127.290001,126.610001,127.160004,127.160004,4922500
07-07-2014,126.629997,127.029999,126.230003,127.019997,127.019997,4630200
08-07-2014,127.290001,127.529999,126.43,127.07,127.07,6216600
09-07-2014,127.540001,128.259995,127.18,127.839996,127.839996,8362700
10-07-2014,129.110001,129.210007,128.490005,128.539993,128.539993,6313300
11-07-2014,128.410004,128.830002,128.380005,128.779999,128.779999,4322100
14-07-2014,125.5,126.099998,125.449997,125.720001,125.720001,11465500
15-07-2014,125.889999,126.32,124.360001,124.529999,124.529999,10541700
16-07-2014,125.019997,125.470001,124.779999,124.970001,124.970001,4099800
17-07-2014,125.519997,127.550003,125.110001,127.089996,127.089996,11423900
18-07-2014,125.790001,126.209999,125.669998,126.129997,126.129997,6460900
21-07-2014,126.529999,126.550003,126.110001,126.339996,126.339996,3296300
22-07-2014,126.330002,126.43,125.470001,125.739998,125.739998,3882000
23-07-2014,125.720001,126.040001,125.400002,125.620003,125.620003,3041400
24-07-2014,124.849998,124.870003,123.900002,124.349998,124.349998,8111600
25-07-2014,124.480003,125.93,124.43,125.790001,125.790001,5638800
28-07-2014,125.440002,125.669998,125.300003,125.580002,125.580002,3212900
29-07-2014,125.790001,125.879997,124.720001,125.199997,125.199997,5267700
30-07-2014,124.889999,124.93,124.410004,124.830002,124.830002,5614800
31-07-2014,123.849998,124.07,123.230003,123.389999,123.389999,9896500
01-08-2014,124.540001,124.809998,124.230003,124.379997,124.379997,7397000
04-08-2014,124.360001,124.470001,123.730003,123.989998,123.989998,6499400
05-08-2014,123.739998,124.519997,123.400002,123.870003,123.870003,8342500
06-08-2014,125.709999,126,125.519997,125.669998,125.669998,9327800
07-08-2014,125.470001,126.510002,125.370003,126.18,126.18,7298900
08-08-2014,126.080002,126.410004,125.889999,126.190002,126.190002,5728200
11-08-2014,125.839996,126.040001,125.639999,125.959999,125.959999,3163500
12-08-2014,126.419998,126.809998,125.870003,125.989998,125.989998,4609700
13-08-2014,126.349998,126.529999,125.900002,126.199997,126.199997,3967500
14-08-2014,126.239998,126.529999,126.129997,126.309998,126.309998,3348500
18-08-2014,124.779999,125.080002,124.650002,124.959999,124.959999,4952500
19-08-2014,125,125,124.480003,124.68,124.68,4878400
20-08-2014,124.82,124.82,123.879997,124.220001,124.220001,4395600
21-08-2014,122.720001,123.239998,122.449997,122.879997,122.879997,8008800
22-08-2014,123.089996,123.330002,122.57,123.190002,123.190002,4739200
25-08-2014,122.919998,123.040001,122.720001,122.739998,122.739998,5012400
26-08-2014,123.919998,123.970001,123.279999,123.349998,123.349998,3882300
27-08-2014,123.599998,123.709999,123.25,123.32,123.32,2576800
28-08-2014,124.150002,124.330002,123.809998,124,124,3296700
29-08-2014,123.75,124.220001,123.620003,123.860001,123.860001,3683500
02-09-2014,121.970001,122.080002,121.43,121.650002,121.650002,10128600
03-09-2014,121.699997,122.199997,121.660004,122.150002,122.150002,3414600
04-09-2014,122.480003,122.660004,121.25,121.480003,121.480003,7310600
05-09-2014,121.830002,122.059998,121.629997,122.059998,122.059998,3490100
08-09-2014,121.580002,121.610001,120.370003,120.730003,120.730003,7506500
09-09-2014,120.57,120.940002,120,120.870003,120.870003,6157300
10-09-2014,120.129997,120.540001,119.639999,120.260002,120.260002,7021500
11-09-2014,119.610001,119.699997,118.769997,119.470001,119.470001,7612000
12-09-2014,118.629997,118.900002,118.07,118.379997,118.379997,8126500
15-09-2014,118.790001,118.860001,118.459999,118.639999,118.639999,4775400
16-09-2014,118.849998,119.43,118.440002,118.830002,118.830002,6544500
17-09-2014,118.949997,119.239998,117.5,117.540001,117.540001,8328700
18-09-2014,117.410004,118.089996,117.190002,117.779999,117.779999,5368700
19-09-2014,117.510002,117.57,116.720001,117.089996,117.089996,10930200
22-09-2014,116.720001,117.370003,116.580002,116.849998,116.849998,7601600
23-09-2014,117.989998,117.989998,117.309998,117.599998,117.599998,4664800
24-09-2014,117.120003,117.720001,116.900002,117.050003,117.050003,5515000
25-09-2014,116.300003,117.760002,116.199997,117.389999,117.389999,7631700
26-09-2014,117.019997,117.099998,116.580002,117.059998,117.059998,4185200
29-09-2014,117.269997,117.400002,116.900002,117.029999,117.029999,4049500
30-09-2014,116.540001,117.349998,115.849998,116.209999,116.209999,10170100
01-10-2014,116.610001,117.260002,116.589996,116.769997,116.769997,7018800
03-10-2014,115.169998,115.510002,114.419998,114.610001,114.610001,11301300
06-10-2014,115.160004,116.309998,114.940002,116.029999,116.029999,7644100
07-10-2014,116.309998,116.629997,116.089996,116.360001,116.360001,5274700
08-10-2014,117.029999,117.709999,115.849998,117.470001,117.470001,10670900
09-10-2014,117.860001,118.260002,117.489998,117.639999,117.639999,6610500
10-10-2014,117.699997,117.739998,117.190002,117.589996,117.589996,4651400
13-10-2014,118.139999,118.669998,117.93,118.519997,118.519997,5396300
14-10-2014,118.580002,118.82,118.349998,118.589996,118.589996,5174800
16-10-2014,119.019997,119.650002,118.879997,119.220001,119.220001,6545400
17-10-2014,119.059998,119.230003,118.419998,118.989998,118.989998,8059000
20-10-2014,119.68,119.860001,119.540001,119.800003,119.800003,3033700
21-10-2014,120.269997,120.5,119.910004,120.019997,120.019997,4566100
22-10-2014,119.690002,119.790001,119.25,119.339996,119.339996,3740200
23-10-2014,118.709999,118.82,117.879997,118.519997,118.519997,6417500
24-10-2014,118.620003,118.629997,118.120003,118.349998,118.349998,3610600
27-10-2014,118.18,118.370003,118.010002,118.059998,118.059998,2443600
28-10-2014,118.480003,118.480003,118.010002,118.099998,118.099998,3260100
29-10-2014,117.650002,117.910004,116.139999,116.410004,116.410004,7900800
30-10-2014,115.800003,115.830002,114.940002,115.190002,115.190002,7852200
31-10-2014,111.830002,112.879997,111.660004,112.660004,112.660004,18208200
03-11-2014,112.389999,112.68,112,112.150002,112.150002,6589800
04-11-2014,112.120003,112.709999,112.080002,112.220001,112.220001,6430100
05-11-2014,109.919998,110.839996,109.669998,109.790001,109.790001,13560100
06-11-2014,109.919998,110.489998,109.75,109.879997,109.879997,7019900
07-11-2014,110.779999,113.150002,110.730003,112.970001,112.970001,10916500
10-11-2014,112.239998,112.239998,110.279999,110.459999,110.459999,8548500
11-11-2014,111.080002,112.760002,110.870003,112.040001,112.040001,8603200
12-11-2014,112.050003,112.169998,111.230003,111.5,111.5,5133300
13-11-2014,111.889999,112.260002,111.220001,111.669998,111.669998,4874600
14-11-2014,110.760002,114.720001,110.650002,114.470001,114.470001,14173600
17-11-2014,113.970001,114.269997,113.559998,114.050003,114.050003,5441000
18-11-2014,114.860001,115.169998,114.550003,115.050003,115.050003,5586700
19-11-2014,114.93,115.349998,112.879997,113.68,113.68,11997700
20-11-2014,114.57,115.019997,114.089996,114.860001,114.860001,5607800
21-11-2014,115.580002,115.959999,114.470001,115.389999,115.389999,6564300
24-11-2014,115.150002,115.370003,114.790001,115.110001,115.110001,4695000
25-11-2014,115.099998,115.470001,114.900002,115.379997,115.379997,9051800
26-11-2014,115.25,115.339996,114.980003,115.160004,115.160004,3184000
28-11-2014,113.529999,113.830002,111.949997,112.110001,112.110001,9616300
01-12-2014,113.800003,117.360001,113.739998,116.580002,116.580002,15644000
02-12-2014,115.129997,115.709999,114.720001,115.139999,115.139999,6378100
03-12-2014,115.68,116.760002,115.559998,116.330002,116.330002,5758800
04-12-2014,116.010002,116.339996,115.610001,115.879997,115.879997,3623600
05-12-2014,115.160004,115.18,114.239998,114.43,114.43,6331000
08-12-2014,114.970001,116.160004,114.459999,115.779999,115.779999,5224500
09-12-2014,117.040001,118.989998,116.980003,118.190002,118.190002,10467200
10-12-2014,118.150002,118.470001,117.809998,117.959999,117.959999,4277400
11-12-2014,116.980003,118.379997,116.82,117.690002,117.690002,5214500
12-12-2014,117.389999,117.800003,116.68,117.410004,117.410004,4736500
15-12-2014,116.220001,116.970001,114.360001,114.389999,114.389999,8796000
16-12-2014,116.279999,116.5,114.07,114.949997,114.949997,9174000
17-12-2014,115.099998,115.480003,113.580002,114.269997,114.269997,9097300
18-12-2014,115.589996,115.809998,114.580002,115.150002,115.150002,5258100
19-12-2014,115.059998,115.220001,114.769997,114.769997,114.769997,4652300
22-12-2014,114.809998,114.970001,112.410004,112.550003,112.550003,7483200
23-12-2014,112.879997,113.32,112.610001,112.739998,112.739998,7763300
24-12-2014,112.830002,112.919998,112.660004,112.769997,112.769997,1501600
26-12-2014,114.82,114.980003,114.529999,114.830002,114.830002,3765600
29-12-2014,114.610001,114.639999,113.230003,113.669998,113.669998,12963700
30-12-2014,114.989998,116.260002,114.900002,115.199997,115.199997,7987300
31-12-2014,114.889999,115,113.279999,113.580002,113.580002,7624200
02-01-2015,112.489998,114.800003,112.32,114.080002,114.080002,7109600
05-01-2015,114.779999,116,114.730003,115.800003,115.800003,8168500
06-01-2015,116.220001,117.5,115.800003,117.120003,117.120003,11232300
07-01-2015,116.470001,116.879997,116.169998,116.43,116.43,6434200
08-01-2015,116.449997,116.870003,115.849998,115.940002,115.940002,7033700
09-01-2015,116.510002,117.339996,116.5,117.260002,117.260002,7952200
12-01-2015,117.459999,118.709999,117.32,118.559998,118.559998,8318200
13-01-2015,118.959999,119.190002,117.870003,118.160004,118.160004,7691300
14-01-2015,119.080002,119.32,117.900002,117.970001,117.970001,7727400
15-01-2015,120.410004,121.699997,120.339996,120.940002,120.940002,17692500
16-01-2015,121.730003,123.150002,121.709999,122.519997,122.519997,14428200
20-01-2015,123.629997,124.599998,123.489998,124.199997,124.199997,14957400
21-01-2015,125.18,125.339996,123.370003,124.230003,124.230003,11082700
22-01-2015,125.07,125.580002,124.150002,125.230003,125.230003,10518400
23-01-2015,124.43,124.5,123.349998,124.230003,124.230003,6266900
27-01-2015,123.559998,124.639999,123.510002,124.400002,124.400002,9584800
28-01-2015,123.519997,123.889999,122.940002,123.419998,123.419998,8470600
29-01-2015,121.989998,122.290001,120.260002,120.760002,120.760002,11998000
30-01-2015,121.300003,123.550003,120.919998,123.449997,123.449997,14555900
02-02-2015,121.839996,123.160004,121.82,122.419998,122.419998,8885200
03-02-2015,121.739998,121.760002,120.57,121.050003,121.050003,8246600
04-02-2015,121.629997,122.220001,120.919998,121.580002,121.580002,5386700
05-02-2015,120.980003,121.830002,120.610001,121.790001,121.790001,6879900
06-02-2015,119.150002,119.519997,117.949997,118.639999,118.639999,12949800
09-02-2015,118.830002,119.400002,118.769997,119.169998,119.169998,5237200
10-02-2015,118.629997,119.059998,118.209999,118.470001,118.470001,4085300
11-02-2015,118.489998,118.57,117,117.07,117.07,6784400
12-02-2015,117.68,117.82,117.089996,117.339996,117.339996,4344400
13-02-2015,118.050003,118.580002,117.790001,117.980003,117.980003,4108900
17-02-2015,116.400002,116.540001,115.580002,116.010002,116.010002,7225200
18-02-2015,115.989998,116.529999,114.989998,116.339996,116.339996,8320400
19-02-2015,116.400002,116.540001,115.739998,115.940002,115.940002,6528700
20-02-2015,116.099998,116.459999,115.050003,115.279999,115.279999,6681700
23-02-2015,115.110001,116.220001,115.07,115.43,115.43,4812400
24-02-2015,115,115.550003,114.290001,115.260002,115.260002,7598600
25-02-2015,115.830002,115.889999,115.330002,115.699997,115.699997,5032500
26-02-2015,116.540001,116.550003,115.830002,116.07,116.07,4025400
27-02-2015,116.739998,117.07,116.160004,116.160004,116.160004,8255600
02-03-2015,116.5,116.639999,115.620003,115.68,115.68,7993300
03-03-2015,116.040001,116.610001,115.349998,115.470001,115.470001,4738300
04-03-2015,115.699997,115.790001,115.019997,115.110001,115.110001,4756000
05-03-2015,115.43,116.120003,114.839996,115,115,5872200
06-03-2015,113.169998,113.260002,111.699997,111.860001,111.860001,11190800
09-03-2015,112.419998,112.620003,111.949997,111.970001,111.970001,5534000
10-03-2015,112.089996,112.349998,111.220001,111.419998,111.419998,7003100
11-03-2015,111.230003,111.25,110.160004,110.75,110.75,6550400
12-03-2015,111.150002,111.199997,110.25,110.720001,110.720001,6631500
13-03-2015,111.099998,111.279999,110.510002,110.879997,110.879997,4557600
16-03-2015,111.089996,111.209999,110.419998,110.809998,110.809998,3265300
17-03-2015,109.919998,111.349998,109.769997,110.209999,110.209999,8914600
18-03-2015,110.330002,112.870003,110.089996,112.370003,112.370003,12628300
19-03-2015,111.849998,112.580002,111.580002,112.290001,112.290001,6537700
20-03-2015,112.709999,114,112.669998,113.57,113.57,8033400
23-03-2015,113.699997,114.370003,113.489998,114.290001,114.290001,4234900
24-03-2015,114.349998,114.650002,113.82,114.57,114.57,2979300
25-03-2015,115.110001,115.139999,114.650002,114.730003,114.730003,3021400
26-03-2015,115.730003,115.839996,115.339996,115.480003,115.480003,5495200
27-03-2015,115.139999,115.360001,114.449997,115.059998,115.059998,4921300
30-03-2015,113.900002,114.010002,113.540001,113.75,113.75,4383900
31-03-2015,113.839996,114.279999,113.410004,113.660004,113.660004,4383300
01-04-2015,114.559998,115.989998,114.540001,115.599998,115.599998,7275800
